N,M,GC_LOWER_BOUND,GC_UPPER_BOUND,GC_LOWER_BOUND_REQUIRED_ITERATIONS,GC_UPPER_BOUND_REQUIRED_ITERATIONS,GC_SECONDS_TAKEN,METHOD,PRESOLVE,NUMERIC_FOCUS,FEASIBILITY_TOL,OPTIMALITY_TOL
3,1,0.103558376578837,0.1239327718087381,43.0,24.0,3.0025198459625244,0,0.0,3.0,0.01,1e-07
3,1,0.103558376578837,0.1237810221002596,47.0,33.0,3.033945083618164,0,0.0,3.0,1e-09,1e-05
3,1,0.103558376578837,0.1237810221002596,47.0,33.0,3.384508848190308,0,0.0,3.0,1e-07,1e-05
3,1,0.103558376578837,0.1237810221002596,46.0,33.0,3.4218881130218506,0,0.0,3.0,1e-05,1e-05
3,1,0.103558376578837,0.1239327718087381,43.0,24.0,2.0740740299224854,0,0.0,3.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,47.0,36.0,3.382680892944336,0,0.0,3.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,47.0,36.0,3.822374820709229,0,0.0,3.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,53.0,44.0,3.617565155029297,0,0.0,3.0,1e-05,0.01
3,1,0.103558376578837,0.1239327718092238,50.0,30.0,3.1997857093811035,0,0.0,3.0,0.01,0.01
3,1,0.103558376578837,0.1237810221002596,49.0,42.0,2.6782329082489014,0,1.0,1.0,1e-09,1e-09
3,1,0.103558376578837,0.1237810221002596,49.0,42.0,2.4044713973999023,0,1.0,1.0,1e-07,1e-09
3,1,0.103558376578837,0.1237810221002596,57.0,38.0,2.1555843353271484,0,1.0,1.0,1e-05,1e-09
3,1,0.1035583765782828,0.1237810220998191,47.0,39.0,2.7169759273529053,0,1.0,1.0,0.01,1e-09
3,1,0.103558376578837,0.1237810221002596,52.0,39.0,2.29513955116272,0,1.0,1.0,1e-09,1e-07
3,1,0.103558376578837,0.1237810221002596,52.0,39.0,2.2476370334625244,0,1.0,1.0,1e-07,1e-07
3,1,0.103558376578837,0.1237810221002596,43.0,31.0,2.3905928134918213,0,1.0,1.0,1e-05,1e-07
3,1,0.103558376578837,0.1237810220998191,54.0,39.0,2.437816858291626,0,1.0,1.0,0.01,1e-07
3,1,0.103558376578837,0.1237810221002596,52.0,39.0,1.8490216732025144,0,1.0,1.0,1e-09,1e-05
3,1,0.103558376578837,0.1237810221002596,52.0,39.0,1.844881296157837,0,1.0,1.0,1e-07,1e-05
3,1,0.103558376578837,0.1237810221002596,43.0,31.0,1.6420350074768066,0,1.0,1.0,1e-05,1e-05
3,1,0.103558376578837,0.1237810220998191,54.0,39.0,3.009128332138061,0,1.0,1.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,43.0,31.0,1.8333148956298828,0,1.0,1.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,43.0,31.0,2.096712350845337,0,1.0,1.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,55.0,39.0,2.5301337242126465,0,1.0,1.0,1e-05,0.01
3,1,0.103558376578837,0.1237810221002597,45.0,37.0,2.0978481769561768,0,1.0,1.0,0.01,0.01
3,1,0.103558376578837,0.1237810221002597,48.0,46.0,2.961132049560547,0,1.0,2.0,1e-09,1e-09
3,1,0.103558376578837,0.1237810221002597,48.0,46.0,2.218963384628296,0,1.0,2.0,1e-07,1e-09
3,1,0.103558376578837,0.1237810221002596,54.0,39.0,2.734086751937866,0,1.0,2.0,1e-05,1e-09
3,1,0.1035583765784604,0.1237810220997765,38.0,37.0,2.0325605869293213,0,1.0,2.0,0.01,1e-09
3,1,0.103558376578837,0.1237810221002597,55.0,43.0,3.1795096397399902,0,1.0,2.0,1e-09,1e-07
3,1,0.103558376578837,0.1237810221002597,55.0,43.0,2.9840645790100098,0,1.0,2.0,1e-07,1e-07
3,1,0.103558376578837,0.1237810221002596,53.0,31.0,2.1819913387298584,0,1.0,2.0,1e-05,1e-07
3,1,0.103558376578837,0.1237810220998191,47.0,39.0,2.291088342666626,0,1.0,2.0,0.01,1e-07
3,1,0.103558376578837,0.1237810221002597,55.0,43.0,2.959611892700196,0,1.0,2.0,1e-09,1e-05
3,1,0.103558376578837,0.1237810221002597,55.0,43.0,2.497251033782959,0,1.0,2.0,1e-07,1e-05
3,1,0.103558376578837,0.1237810221002596,53.0,31.0,2.906825304031372,0,1.0,2.0,1e-05,1e-05
3,1,0.103558376578837,0.1237810220998191,47.0,39.0,2.6282734870910645,0,1.0,2.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,42.0,36.0,1.9446346759796145,0,1.0,2.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,42.0,36.0,2.8426430225372314,0,1.0,2.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,50.0,39.0,2.6744723320007324,0,1.0,2.0,1e-05,0.01
3,1,0.103558376578837,0.1237810221002597,51.0,37.0,2.599435329437256,0,1.0,2.0,0.01,0.01
3,1,0.103558376578837,0.1237810221002596,45.0,31.0,2.6741950511932373,0,1.0,3.0,1e-09,1e-09
3,1,0.103558376578837,0.1237810221002596,45.0,31.0,1.856762647628784,0,1.0,3.0,1e-07,1e-09
3,1,0.103558376578837,0.1237810221002596,49.0,40.0,3.5555362701416016,0,1.0,3.0,1e-05,1e-09
3,1,0.1035583765795518,0.1237810221002596,35.0,37.0,2.555160522460937,0,1.0,3.0,0.01,1e-09
3,1,0.103558376578837,0.1237810221002596,48.0,39.0,2.1130905151367188,0,1.0,3.0,1e-09,1e-07
3,1,0.103558376578837,0.1237810221002596,48.0,39.0,2.7013065814971924,0,1.0,3.0,1e-07,1e-07
3,1,0.103558376578837,0.1237810221002596,58.0,47.0,3.852012872695923,0,1.0,3.0,1e-05,1e-07
3,1,0.103558376578837,0.1239327718092238,46.0,33.0,2.678849935531616,0,1.0,3.0,0.01,1e-07
3,1,0.103558376578837,0.1237810221002596,48.0,39.0,2.1688454151153564,0,1.0,3.0,1e-09,1e-05
3,1,0.103558376578837,0.1237810221002596,48.0,39.0,3.30045223236084,0,1.0,3.0,1e-07,1e-05
3,1,0.103558376578837,0.1237810221002596,58.0,47.0,2.6163275241851807,0,1.0,3.0,1e-05,1e-05
3,1,0.103558376578837,0.1239327718092238,46.0,33.0,3.178583860397339,0,1.0,3.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,53.0,42.0,2.9247076511383057,0,1.0,3.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,53.0,42.0,3.2038474082946777,0,1.0,3.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,53.0,32.0,2.5510034561157227,0,1.0,3.0,1e-05,0.01
3,1,0.103558376578837,0.1237810221007454,46.0,28.0,1.8658063411712649,0,1.0,3.0,0.01,0.01
3,1,0.103558376578837,0.1148446771450022,54.0,48.0,2.373552322387696,0,2.0,1.0,1e-09,1e-09
3,1,0.103558376578837,0.1148446771450022,54.0,48.0,2.226487159729004,0,2.0,1.0,1e-07,1e-09
3,1,0.1040374190600583,0.1237810221002597,55.0,46.0,1.6872472763061523,0,2.0,1.0,1e-05,1e-09
3,1,0.103558376578837,0.1149964268536721,53.0,28.0,1.629326105117798,0,2.0,1.0,0.01,1e-09
3,1,0.1038084879758112,0.1148446771450022,53.0,48.0,2.524442195892334,0,2.0,1.0,1e-09,1e-07
3,1,0.1038084879758112,0.1148446771450022,53.0,48.0,2.314544916152954,0,2.0,1.0,1e-07,1e-07
3,1,0.1040893954762181,0.123586347114608,51.0,37.0,1.6788928508758545,0,2.0,1.0,1e-05,1e-07
3,1,0.103558376578837,0.1148446771450022,53.0,37.0,2.0437614917755127,0,2.0,1.0,0.01,1e-07
3,1,0.1038084879758112,0.1148446771450022,53.0,48.0,2.181234359741211,0,2.0,1.0,1e-09,1e-05
3,1,0.1038084879758112,0.1148446771450022,53.0,48.0,2.206641674041748,0,2.0,1.0,1e-07,1e-05
3,1,0.1040893954762181,0.123586347114608,51.0,37.0,1.5414674282073977,0,2.0,1.0,1e-05,1e-05
3,1,0.103558376578837,0.1148446771450022,53.0,37.0,1.719196081161499,0,2.0,1.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002597,50.0,41.0,2.3035271167755127,0,2.0,1.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002597,50.0,41.0,1.8528993129730225,0,2.0,1.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002597,57.0,47.0,1.9190568923950195,0,2.0,1.0,1e-05,0.01
3,1,0.1039841080693537,0.1237810221002596,40.0,39.0,2.0010287761688232,0,2.0,1.0,0.01,0.01
3,1,0.103558376578837,0.1237810221002596,52.0,37.0,1.9972081184387207,0,2.0,2.0,1e-09,1e-09
3,1,0.103558376578837,0.1237810221002596,52.0,37.0,1.706593036651611,0,2.0,2.0,1e-07,1e-09
3,1,0.103558376578837,0.1237810221002596,62.0,32.0,1.9780282974243164,0,2.0,2.0,1e-05,1e-09
3,1,0.1039841080688403,0.1237810220998191,50.0,42.0,2.280371904373169,0,2.0,2.0,0.01,1e-09
3,1,0.103558376578837,0.1237810221002597,52.0,47.0,2.385571479797364,0,2.0,2.0,1e-09,1e-07
3,1,0.103558376578837,0.1237810221002597,52.0,47.0,1.8343148231506348,0,2.0,2.0,1e-07,1e-07
3,1,0.103558376578837,0.1237810221002596,62.0,32.0,2.36934494972229,0,2.0,2.0,1e-05,1e-07
3,1,0.1039841080688403,0.1236054020072305,50.0,43.0,2.005152702331543,0,2.0,2.0,0.01,1e-07
3,1,0.103558376578837,0.1237810221002597,57.0,47.0,2.0549724102020264,0,2.0,2.0,1e-09,1e-05
3,1,0.103558376578837,0.1237810221002597,57.0,47.0,2.2432761192321777,0,2.0,2.0,1e-07,1e-05
3,1,0.103558376578837,0.1237810221002596,62.0,32.0,2.0219693183898926,0,2.0,2.0,1e-05,1e-05
3,1,0.1039841080688403,0.1236054020072305,50.0,43.0,2.1903204917907715,0,2.0,2.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,57.0,39.0,2.0704891681671143,0,2.0,2.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,57.0,39.0,1.7824585437774658,0,2.0,2.0,1e-07,0.01
3,1,0.103558376578837,0.1150202972380313,56.0,42.0,2.052428722381592,0,2.0,2.0,1e-05,0.01
3,1,0.1040112453156713,0.1237810220998191,46.0,32.0,1.9869084358215328,0,2.0,2.0,0.01,0.01
3,1,0.103558376578837,0.1237810221002596,55.0,44.0,3.3067550659179688,0,2.0,3.0,1e-09,1e-09
3,1,0.103558376578837,0.1237810221002596,55.0,44.0,2.358832836151123,0,2.0,3.0,1e-07,1e-09
3,1,0.103558376578837,0.1237810221002596,70.0,40.0,3.5819270610809326,0,2.0,3.0,1e-05,1e-09
3,1,0.1035583765795518,0.1239327718092238,48.0,33.0,2.722043991088867,0,2.0,3.0,0.01,1e-09
3,1,0.1037930919397903,0.1237810221002596,53.0,37.0,2.8774471282958984,0,2.0,3.0,1e-09,1e-07
3,1,0.1037930919397903,0.1237810221002596,53.0,37.0,2.253843069076538,0,2.0,3.0,1e-07,1e-07
3,1,0.103558376578837,0.1237810221002596,54.0,32.0,2.12083387374878,0,2.0,3.0,1e-05,1e-07
3,1,0.103558376578837,0.1237810220995449,52.0,35.0,2.88625431060791,0,2.0,3.0,0.01,1e-07
3,1,0.1037930919397903,0.1237810221002596,53.0,37.0,2.5526108741760254,0,2.0,3.0,1e-09,1e-05
3,1,0.1037930919397903,0.1237810221002596,53.0,37.0,2.0263566970825195,0,2.0,3.0,1e-07,1e-05
3,1,0.103558376578837,0.1237810221002596,54.0,32.0,2.7931666374206543,0,2.0,3.0,1e-05,1e-05
3,1,0.103558376578837,0.1237810220995449,52.0,35.0,2.9922337532043457,0,2.0,3.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,61.0,39.0,2.68066930770874,0,2.0,3.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,61.0,39.0,3.1676175594329834,0,2.0,3.0,1e-07,0.01
3,1,0.103611687570055,0.1237810221002596,54.0,39.0,2.2011501789093018,0,2.0,3.0,1e-05,0.01
3,1,0.1035583765795518,0.1151720469469955,45.0,33.0,2.495656013488769,0,2.0,3.0,0.01,0.01
3,1,,,,,,1,0.0,1.0,1e-09,1e-09
3,1,,,,,,1,0.0,1.0,1e-07,1e-09
3,1,,,,,,1,0.0,1.0,1e-05,1e-09
3,1,0.1035583765792172,0.1237810221002596,49.0,51.0,3.353766441345215,1,0.0,1.0,0.01,1e-09
3,1,,,,,,1,0.0,1.0,1e-09,1e-07
3,1,,,,,,1,0.0,1.0,1e-07,1e-07
3,1,,,,,,1,0.0,1.0,1e-05,1e-07
3,1,0.103558376578837,0.1237810221002596,53.0,51.0,3.601040840148926,1,0.0,1.0,0.01,1e-07
3,1,,,,,,1,0.0,1.0,1e-09,1e-05
3,1,,,,,,1,0.0,1.0,1e-07,1e-05
3,1,,,,,,1,0.0,1.0,1e-05,1e-05
3,1,0.1035583765793912,0.1237810221002596,55.0,51.0,3.263619899749756,1,0.0,1.0,0.01,1e-05
3,1,,,,,,1,0.0,1.0,1e-09,0.01
3,1,,,,,,1,0.0,1.0,1e-07,0.01
3,1,,,,,,1,0.0,1.0,1e-05,0.01
3,1,0.1035583765784818,0.1237810221003591,43.0,37.0,2.7026970386505127,1,0.0,1.0,0.01,0.01
3,1,0.103558376578837,0.1237810221002596,38.0,37.0,2.5988638401031494,1,0.0,2.0,1e-09,1e-09
3,1,0.103558376578837,0.1237810221002596,38.0,37.0,3.54922866821289,1,0.0,2.0,1e-07,1e-09
3,1,0.103558376578837,0.1237810221002596,38.0,37.0,2.8471357822418213,1,0.0,2.0,1e-05,1e-09
3,1,0.103558376578837,0.1237810220998191,38.0,29.0,3.068309783935547,1,0.0,2.0,0.01,1e-09
3,1,0.103558376578837,0.1237810221002596,48.0,37.0,2.791827917098999,1,0.0,2.0,1e-09,1e-07
3,1,0.103558376578837,0.1237810221002596,48.0,37.0,3.318025588989258,1,0.0,2.0,1e-07,1e-07
3,1,0.103558376578837,0.1237810221002596,48.0,37.0,3.18091344833374,1,0.0,2.0,1e-05,1e-07
3,1,0.1035583765792172,0.1237810220998191,38.0,29.0,2.5654549598693848,1,0.0,2.0,0.01,1e-07
3,1,0.103558376578837,0.1237810221002596,48.0,37.0,3.508946895599365,1,0.0,2.0,1e-09,1e-05
3,1,0.103558376578837,0.1237810221002596,48.0,37.0,3.64678168296814,1,0.0,2.0,1e-07,1e-05
3,1,0.103558376578837,0.1237810221002596,48.0,37.0,4.497241497039795,1,0.0,2.0,1e-05,1e-05
3,1,0.1035583765792172,0.1237810220998191,38.0,29.0,3.719910144805908,1,0.0,2.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,46.0,37.0,2.841880798339844,1,0.0,2.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,46.0,37.0,2.595300674438477,1,0.0,2.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,46.0,37.0,2.594899892807007,1,0.0,2.0,1e-05,0.01
3,1,0.1035583765788371,0.1239327718094376,43.0,31.0,2.345287084579468,1,0.0,2.0,0.01,0.01
3,1,,,,,,1,0.0,3.0,1e-09,1e-09
3,1,,,,,,1,0.0,3.0,1e-07,1e-09
3,1,,,,,,1,0.0,3.0,1e-05,1e-09
3,1,0.1035583765793227,0.1237810220990591,43.0,32.0,2.273003101348877,1,0.0,3.0,0.01,1e-09
3,1,0.103558376578837,0.1237810221002596,54.0,32.0,2.40792179107666,1,0.0,3.0,1e-09,1e-07
3,1,0.103558376578837,0.1237810221002596,54.0,32.0,2.371880531311035,1,0.0,3.0,1e-07,1e-07
3,1,0.103558376578837,0.1237810221002596,54.0,32.0,2.324402570724488,1,0.0,3.0,1e-05,1e-07
3,1,0.103558376578837,0.1239327718087381,39.0,37.0,3.1349263191223145,1,0.0,3.0,0.01,1e-07
3,1,0.103558376578837,0.1237810221002596,54.0,32.0,2.988932847976685,1,0.0,3.0,1e-09,1e-05
3,1,0.103558376578837,0.1237810221002596,54.0,32.0,3.2688755989074707,1,0.0,3.0,1e-07,1e-05
3,1,0.103558376578837,0.1237810221002596,54.0,32.0,2.86253023147583,1,0.0,3.0,1e-05,1e-05
3,1,0.103558376578837,0.1239327718087381,39.0,37.0,2.41932225227356,1,0.0,3.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,52.0,31.0,3.412283420562744,1,0.0,3.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,52.0,31.0,4.126714706420898,1,0.0,3.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,52.0,31.0,3.2063210010528564,1,0.0,3.0,1e-05,0.01
3,1,0.103558376578837,0.1239327718087381,39.0,25.0,1.8768911361694336,1,0.0,3.0,0.01,0.01
3,1,0.103558376578837,0.1237810221002596,51.0,38.0,2.093538284301758,1,1.0,1.0,1e-09,1e-09
3,1,0.103558376578837,0.1237810221002596,51.0,38.0,2.0955307483673096,1,1.0,1.0,1e-07,1e-09
3,1,0.103558376578837,0.1237810221002596,51.0,38.0,2.0934228897094727,1,1.0,1.0,1e-05,1e-09
3,1,0.103558376578837,0.1239327718093986,47.0,38.0,2.522376775741577,1,1.0,1.0,0.01,1e-09
3,1,0.103558376578837,0.1237810221002596,49.0,38.0,2.638345956802368,1,1.0,1.0,1e-09,1e-07
3,1,0.103558376578837,0.1237810221002596,49.0,38.0,1.99088454246521,1,1.0,1.0,1e-07,1e-07
3,1,0.103558376578837,0.1237810221002596,49.0,38.0,2.121710538864136,1,1.0,1.0,1e-05,1e-07
3,1,0.103558376578837,0.1239327718093986,43.0,36.0,1.935811996459961,1,1.0,1.0,0.01,1e-07
3,1,0.103558376578837,0.1237810221002596,49.0,38.0,1.991755723953247,1,1.0,1.0,1e-09,1e-05
3,1,0.103558376578837,0.1237810221002596,49.0,38.0,2.1451635360717773,1,1.0,1.0,1e-07,1e-05
3,1,0.103558376578837,0.1237810221002596,49.0,38.0,2.4528510570526123,1,1.0,1.0,1e-05,1e-05
3,1,0.103558376578837,0.1239327718093986,43.0,36.0,2.6040279865264893,1,1.0,1.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,51.0,41.0,2.2772536277771,1,1.0,1.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,51.0,41.0,2.7028374671936035,1,1.0,1.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,51.0,41.0,2.742104768753052,1,1.0,1.0,1e-05,0.01
3,1,0.1035583765792172,0.1239327718093986,37.0,36.0,2.8145086765289307,1,1.0,1.0,0.01,0.01
3,1,0.103558376578837,0.1237810221002596,48.0,32.0,2.1933603286743164,1,1.0,2.0,1e-09,1e-09
3,1,0.103558376578837,0.1237810221002596,48.0,32.0,1.9862468242645264,1,1.0,2.0,1e-07,1e-09
3,1,0.103558376578837,0.1237810221002596,48.0,32.0,1.9922716617584229,1,1.0,2.0,1e-05,1e-09
3,1,0.1035583765792172,0.1239327718093986,39.0,35.0,1.9188475608825684,1,1.0,2.0,0.01,1e-09
3,1,0.103558376578837,0.1237810221002596,47.0,37.0,2.2348289489746094,1,1.0,2.0,1e-09,1e-07
3,1,0.103558376578837,0.1237810221002596,47.0,37.0,2.067495584487915,1,1.0,2.0,1e-07,1e-07
3,1,0.103558376578837,0.1237810221002596,47.0,37.0,3.138274908065796,1,1.0,2.0,1e-05,1e-07
3,1,0.1035583765792172,0.1239327718093986,38.0,36.0,2.0014841556549072,1,1.0,2.0,0.01,1e-07
3,1,0.103558376578837,0.1237810221002596,47.0,37.0,2.166001558303833,1,1.0,2.0,1e-09,1e-05
3,1,0.103558376578837,0.1237810221002596,47.0,37.0,2.081488132476806,1,1.0,2.0,1e-07,1e-05
3,1,0.103558376578837,0.1237810221002596,47.0,37.0,2.2091939449310303,1,1.0,2.0,1e-05,1e-05
3,1,0.1035583765792172,0.1239327718093986,38.0,36.0,1.9752566814422607,1,1.0,2.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,48.0,41.0,2.118762731552124,1,1.0,2.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,48.0,41.0,2.7037670612335205,1,1.0,2.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,48.0,41.0,3.023859977722168,1,1.0,2.0,1e-05,0.01
3,1,0.103558376578837,0.1239327718093986,36.0,39.0,1.897160530090332,1,1.0,2.0,0.01,0.01
3,1,0.103558376578837,0.1237810221002596,54.0,36.0,3.2222816944122314,1,1.0,3.0,1e-09,1e-09
3,1,0.103558376578837,0.1237810221002596,54.0,36.0,3.489612579345703,1,1.0,3.0,1e-07,1e-09
3,1,0.103558376578837,0.1237810221002596,54.0,36.0,2.761704683303833,1,1.0,3.0,1e-05,1e-09
3,1,0.103558376578837,0.1239327718092238,50.0,32.0,2.2377166748046875,1,1.0,3.0,0.01,1e-09
3,1,0.103558376578837,0.1237810221002596,46.0,38.0,1.976982831954956,1,1.0,3.0,1e-09,1e-07
3,1,0.103558376578837,0.1237810221002596,46.0,38.0,1.9738402366638184,1,1.0,3.0,1e-07,1e-07
3,1,0.103558376578837,0.1237810221002596,46.0,38.0,1.9709792137146,1,1.0,3.0,1e-05,1e-07
3,1,0.103558376578837,0.1239327718087381,45.0,32.0,3.3118691444396973,1,1.0,3.0,0.01,1e-07
3,1,0.103558376578837,0.1237810221002596,46.0,38.0,2.0545148849487305,1,1.0,3.0,1e-09,1e-05
3,1,0.103558376578837,0.1237810221002596,46.0,38.0,1.9714226722717283,1,1.0,3.0,1e-07,1e-05
3,1,0.103558376578837,0.1237810221002596,46.0,38.0,1.9754867553710933,1,1.0,3.0,1e-05,1e-05
3,1,0.103558376578837,0.1239327718087381,45.0,32.0,1.972003698348999,1,1.0,3.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,51.0,40.0,2.281245946884156,1,1.0,3.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,51.0,40.0,2.1729888916015625,1,1.0,3.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,51.0,40.0,3.036189556121826,1,1.0,3.0,1e-05,0.01
3,1,0.103558376578837,0.1239327718092238,58.0,36.0,3.187949657440185,1,1.0,3.0,0.01,0.01
3,1,0.1038084879758112,0.1236054020072305,61.0,38.0,1.642085313796997,1,2.0,1.0,1e-09,1e-09
3,1,0.1038084879758112,0.1236054020072305,61.0,38.0,1.82639479637146,1,2.0,1.0,1e-07,1e-09
3,1,0.1038084879758112,0.1236054020072305,61.0,38.0,1.839560985565185,1,2.0,1.0,1e-05,1e-09
3,1,0.1038084879758112,0.11499642685407,66.0,30.0,1.7769970893859863,1,2.0,1.0,0.01,1e-09
3,1,0.1038084879758112,0.1237810221002597,61.0,47.0,2.250984668731689,1,2.0,1.0,1e-09,1e-07
3,1,0.1038084879758112,0.1237810221002597,61.0,47.0,1.7450742721557615,1,2.0,1.0,1e-07,1e-07
3,1,0.1038084879758112,0.1237810221002597,61.0,47.0,1.7057948112487793,1,2.0,1.0,1e-05,1e-07
3,1,0.1039841080688403,0.1237810220998191,57.0,34.0,1.5376112461090088,1,2.0,1.0,0.01,1e-07
3,1,0.1038084879758112,0.1237810221002597,61.0,47.0,1.763545036315918,1,2.0,1.0,1e-09,1e-05
3,1,0.1038084879758112,0.1237810221002597,61.0,47.0,1.7071254253387451,1,2.0,1.0,1e-07,1e-05
3,1,0.1038084879758112,0.1237810221002597,61.0,47.0,1.752248764038086,1,2.0,1.0,1e-05,1e-05
3,1,0.1039841080688403,0.1237810220998191,57.0,34.0,1.838679552078247,1,2.0,1.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,55.0,34.0,1.7179508209228516,1,2.0,1.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,55.0,34.0,1.5430593490600586,1,2.0,1.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,55.0,34.0,1.5389983654022217,1,2.0,1.0,1e-05,0.01
3,1,0.103558376578837,0.1239327718091285,71.0,35.0,1.6712327003479004,1,2.0,1.0,0.01,0.01
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,1.850563764572144,1,2.0,2.0,1e-09,1e-09
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,1.8502066135406487,1,2.0,2.0,1e-07,1e-09
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,1.8000354766845703,1,2.0,2.0,1e-05,1e-09
3,1,0.1035583765778423,0.123932771808958,48.0,21.0,1.31886625289917,1,2.0,2.0,0.01,1e-09
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,1.9076368808746336,1,2.0,2.0,1e-09,1e-07
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,2.372243881225586,1,2.0,2.0,1e-07,1e-07
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,2.206768035888672,1,2.0,2.0,1e-05,1e-07
3,1,0.1035583765778423,0.123932771808958,48.0,21.0,1.3231017589569092,1,2.0,2.0,0.01,1e-07
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,2.161670923233032,1,2.0,2.0,1e-09,1e-05
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,2.4476144313812256,1,2.0,2.0,1e-07,1e-05
3,1,0.1038084879758112,0.1237810221002596,72.0,38.0,2.4896435737609863,1,2.0,2.0,1e-05,1e-05
3,1,0.1035583765781833,0.123932771808958,41.0,21.0,1.477991819381714,1,2.0,2.0,0.01,1e-05
3,1,0.103611687570055,0.1237810221002596,53.0,32.0,1.52174711227417,1,2.0,2.0,1e-09,0.01
3,1,0.103611687570055,0.1237810221002596,53.0,32.0,1.7462968826293943,1,2.0,2.0,1e-07,0.01
3,1,0.103611687570055,0.1237810221002596,53.0,32.0,1.7900350093841553,1,2.0,2.0,1e-05,0.01
3,1,,,,,,1,2.0,2.0,0.01,0.01
3,1,,,,,,1,2.0,3.0,1e-09,1e-09
3,1,,,,,,1,2.0,3.0,1e-07,1e-09
3,1,,,,,,1,2.0,3.0,1e-05,1e-09
3,1,0.1037873076630841,0.1237810220997739,52.0,32.0,2.027093410491944,1,2.0,3.0,0.01,1e-09
3,1,,,,,,1,2.0,3.0,1e-09,1e-07
3,1,,,,,,1,2.0,3.0,1e-07,1e-07
3,1,,,,,,1,2.0,3.0,1e-05,1e-07
3,1,0.1033637015931854,0.1239327718092238,63.0,29.0,2.3490564823150635,1,2.0,3.0,0.01,1e-07
3,1,,,,,,1,2.0,3.0,1e-09,1e-05
3,1,,,,,,1,2.0,3.0,1e-07,1e-05
3,1,,,,,,1,2.0,3.0,1e-05,1e-05
3,1,0.1033637015931854,0.1239327718092238,63.0,29.0,2.497232675552368,1,2.0,3.0,0.01,1e-05
3,1,0.103558376578837,0.1237810221002596,55.0,36.0,2.634702444076538,1,2.0,3.0,1e-09,0.01
3,1,0.103558376578837,0.1237810221002596,55.0,36.0,2.7037572860717773,1,2.0,3.0,1e-07,0.01
3,1,0.103558376578837,0.1237810221002596,55.0,36.0,2.357910633087158,1,2.0,3.0,1e-05,0.01
3,1,0.1033637015939001,0.1239327718087381,47.0,29.0,1.826575756072998,1,2.0,3.0,0.01,0.01
3,1,,,,,,2,0.0,1.0,1e-09,1e-09
3,1,,,,,,2,0.0,1.0,1e-07,1e-09
3,1,,,,,,2,0.0,1.0,1e-05,1e-09
3,1,,,,,,2,0.0,1.0,0.01,1e-09
3,1,0.103558376578837,0.1237810221002596,200.0,31.0,13.625906705856323,2,0.0,1.0,1e-09,1e-07
3,1,0.103558376578837,0.1237810221002596,200.0,1475.0,111.72801995277403,2,0.0,1.0,1e-07,1e-07
3,1,0.103558376578837,0.1237810221002596,200.0,77.0,15.807870388031006,2,0.0,1.0,1e-05,1e-07
3,1,,,,,,2,0.0,1.0,0.01,1e-07
